"Codigo Articulo","Descripción","Des.Marca","Familia","Sub-Familia","Unidad de stock"
"001367","CINTA ADHES. MULTI-FILM  3/4 X 33 C/DISP","TESA","001","033","UNI"
"001368","CINTA ADHES. MULTI-FILM  1/2 X 33 MT","TESA","001","033","UNI"
"001369","CINTA ADHES. MULTI-FILM  3/4 X 33 MT","TESA","001","033","UNI"
"001370","CINTA ADHES. PRACT-FILM  1/2 X 33 MT","TESA","001","033","UNI"
"001371","CINTA ADHES. PRACT-FILM  3/4 X 33 MT","TESA","001","033","UNI"
"001372","CINTA ADHES. M.TAPE  1/2 X 50 MT","TESA","001","033","UNI"
"001373","CINTA ADHES. M.TAPE  3/4X40MT + OFERTA","TESA","001","033","UNI"
"001374","CINTA ADHES. CRISTAL  1/2 X 50 MT","TESA","001","033","UNI"
"001375","CINTA ADHES. TRANSP.  1/2 X 25 MT   PX12","TESA","001","033","UNI"
"001376","CINTA ADHES. PVC  2 X 72 AZU ROJ","PEGAFAN","001","033","UNI"
"001377","CINTA ADHES. SCOTCH 550  1/2 X 5 MT","3M","001","033","UNI"
"001378","CINTA ADHES. CRISTAL  3/4x72 YD","PEGAFAN","001","033","UNI"
"001379","CINTA ADHES. M.TAPE  3/4 X 50 MT","TESA","001","033","UNI"
"001380","CINTA ADHES. PLUS  1x36 YD","PEGAFAN","001","033","UNI"
"001381","CINTA ADHES. M.TAPE  1 X 50 MT","TESA","001","033","UNI"
"001382","CINTA ADHES. M.TAPE  1 1/2 X 50 MT","TESA","001","033","UNI"
"001383","CINTA ADHES. M.TAPE  2 X 50 MT","TESA","001","033","UNI"
"001384","CINTA ADHES. TRANSP. 3/4 X 25 MT","TESA","001","033","UNI"
"001385","CINTA ADHES. TRANSP. 3/4 X 50 MT","TESA","001","033","UNI"
"001386","CINTA ADHES. EMBALAJE  3 X 72 YD","PEGAFAN","001","033","UNI"
"001387","CINTA ADHES. TRANSFER D/F 3/4x55 YD","PEGAFAN","001","033","UNI"
"001388","CINTA ADHES. PAP.KRAFT 1 1/2 X 58 MT","CODERSA","001","033","UNI"
"001389","CINTA ADHES. PAP.KRAFT 1x58 MT","CODERSA","001","033","UNI"
"001390","CINTA ADHES. CRISTAL  1/2x72 YD","PEGAFAN","001","033","UNI"
"001391","CINTA ADHES. PLUS  1/2x72 YD","PEGAFAN","001","033","UNI"
"001392","CINTA ADHES. TRANSP. 1/2 X 16 PAQx12","PEGAFAN","001","033","PAQ"
"001393","CINTA ADHES. TRANSP. 1/2 X 2.5 PAQ X48","PEGAFAN","001","033","PAQ"
"001394","CINTA ADHES. TRANSP.  1/2 X 20 ECON PAQ","PEGAFAN","001","033","PAQ"
"001395","CINTA ADHES. TRANSP. 1/2 X 10 PAQ X12","TESA","001","033","PAQ"
"001396","CINTA ADHES. TRANSP. 1/2 X 25 PAQ X12","TESA","001","033","PAQ"
"001397","CINTA ADHES. TRANSP. 1/2 X 50 PAQ X12","TESA","001","033","PAQ"
"001398","CINTA ADHES.                           7","KORES","001","033","UNI"
"001399","CLIPS  P/FOTOCHECK","RAMOS","001","036","UNI"
"001400","CLIPS  # 3 CJT X 100","IKON","001","036","UNI"
"001401","CLIPS  # 2 1/2","IKON","001","036","UNI"
"001402","CLIPS  MARIPOSA","S/M","001","036","UNI"
"001403","CLIPS  CJT X 100","WINGO","001","036","CJA"
"001404","CLIPS  MARIPOSA CJT X 50","WINGO","001","036","UNI"
"001405","CLIPS  MARIPOSA GIGANTE CJT X 12","WINGO","001","036","UNI"
"001406","CLIPS  1"    25MM","BLINDER","001","036","UNI"
"001407","CLIPS  1 1/4"      32MM","BLINDER","001","036","UNI"
"001408","CLIPS  DOUBLE  2 1/2",".","001","036","UNI"
"001409","CLIPS JUMBO X 100","WINGO","001","036","CJT"
"001410","CLIPS  # 3 CJT X 100","KRAUSE","001","036","UNI"
"001411","CLIPS  P/FOTOCHECK","ARTESCO","001","036","UNI"
"001412","CLIPS  2"    50MM","BLINDER","001","036","UNI"
"001413","CLIPS  1 5/8"     40MM","BLINDER","001","036","UNI"
"001414","CLIPS  # 2 1/2  CJT X 100","IKON","001","036","CJT"
"001415","CLIPS  # 3      CJT X 100","KRAUSE","001","036","CJT"
"001416","CLIPS  CJAx100","WINGO","001","036","CJT"
"001417","CLIPS  MARIPOSA CJAx50","WINGO","001","036","CJT"
"001418","CLIPS  MARIPOSA CJAx12 GIGANTE","WINGO","001","036","CJT"
"001419","COLORES  PLK DISNEY/POCAH/REY LEON (JGO)","PELIKAN","001","038","UNI"
"001420","COLORES  LAY AKUAROL X 12 CORTOS","LAYCONSA","001","038","UNI"
"001421","COLORES  LAY X  6 CORT","AKUAROL","001","038","UNI"
"001422","COLORES  LAY ARCO IRIS X 12 LARG PLASTIC","LAYCONSA","001","038","UNI"
"001423","COLORES  LAY ARCO IRIS X 12 LARG METAL","LAYCONSA","001","038","UNI"
"001424","COLORES  LAY COLORAMA X 24 LARG C/BROCHE","LAYCONSA","001","038","UNI"
"001425","COLORES  LAY COLORAMA X 36 LARGOS","LAYCONSA","001","038","UNI"
"001426","COLORES  STD KARAT ACUAREL X 12 LARG","STAEDTLER","001","038","UNI"
"001427","COLORES STD ACUARELABLE PROF X 24 125M24","STAEDTLER","001","038","UNI"
"001428","COLORES STD ACUARELABLE PROF X 36 125M36","STAEDTLER","001","038","UNI"
"001429","COLORES  STD OLDTIMER X 12 LARG METAL","STAEDTLER","001","038","CJA"
"001430","COLORES  STD OLDTIMER X 24 LARG METAL","STAEDTLER","001","038","CJA"
"001431","COLORES  STD OLDTIMER X 36 LARG METAL","STAEDTLER","001","038","CJA"
"001432","COLORES  CRY X 36 LARG","CRAYOLA","001","038","UNI"
"001433","COLORES LAY GAMACOLOR x12 LARGOS","LAYCONSA","001","038","UNI"
"001434","COLORES  LAY ECOLOGICOS X 12 CORTOS","LAYCONSA","001","038","CJA"
"001435","COLORES  LAY MONGOL X 12 LARGOS","LAYCONSA","001","038","UNI"
"001436","COLORES  LAY MONGOL X 12 CORTOS","LAYCONSA","001","038","UNI"
"001437","COLORES  LAY MONGOL X  6 CORTOS","LAYCONSA","001","038","UNI"
"001438","COLORES  LAY PATITA X 12 LARGOS","LAYCONSA","001","038","UNI"
"001439","COLORES  LAY PATITA X 12 CORTOS TRIANGULARES","LAYCONSA","001","038","UNI"
"001440","COLORES  LAY PATITA X  6 CORTOS","LAYCONSA","001","038","UNI"
"001441","COLORES  F.C JUMBO 3/4 X 6 121006","FABER C.","001","038","UNI"
"001442","COLORES  F.C JUMBO EXAG X 12  12.2012AP","FABER C.","001","038","UNI"
"001443","COLORES  PLK X 12 LARG EST PLASTICO","PELIKAN","001","038","UNI"
"001444","COLORES  CHI X 12 CORT","CHINO","001","038","DOC"
"001445","COLORES  LAY COLORAMA X 24 LARG METAL","LAYCONSA","001","038","UNI"
"001446","COLORES  CRY X 12 CORT","CRAYOLA","001","038","UNI"
"001447","COLORES  CRY X 12 LARG","CRAYOLA","001","038","UNI"
"001448","COLORES  CRY X 24 LARG","CRAYOLA","001","038","UNI"
"001449","COLORES PLK x12 LARGOS","PELIKAN","001","038","UNI"
"001450","COLORES PLK x12 CORTOS","PELIKAN","001","038","UNI"
"001451","COLORES  PLK X  6 CORT","PELIKAN","001","038","UNI"
"001452","COLORES  F.C EXAGONAL X  6 CORT        1","FABER C.","001","038","UNI"
"001453","COLORES  F.C X 12 CORT","FABER C.","001","038","CJA"
"001454","COLORES  F.C X 12 LARG   3109/12","FABER C.","001","038","UNI"
"001455","COLORES  F.C X 24 LARG  3109/24","FABER C.","001","038","UNI"
"001456","COLORES  F.C X 36 LARG   3109/36","FABER C.","001","038","UNI"
"001457","COLORES  LAY AQUA-COLOR X 12 LARG","LAYCONSA","001","038","UNI"
"001458","COLORES  PLK AKTION  X 12 LARG","PELIKAN","001","038","UNI"
"001459","COLORES  CHI GOLD-FISH X 12 LARGOS","CHINO","001","038","UNI"
"001460","COLORES  F.C ACUAREL X 12 LARG         1","FABER C.","001","038","UNI"
"001461","COLORES  F.C ACUAREL X 24 LARG         1","FABER C.","001","038","UNI"
"001462","COLORES  F.C ACUAREL X 36 120236G EST. CARTON","FABER C.","001","038","UNI"
"001463","COLORES  F.C X 12 LARG METAL","FABER C.","001","038","UNI"
"001464","COLORES  F.C LARGO METAL X 24  113424","FABER C.","001","038","UNI"
"001465","COLORES  F.C LARGO METAL X 36  114436","FABER C.","001","038","UNI"
"001466","COLORES  STD COMETA ESC X 12 LARG METAL","STAEDTLER","001","038","UNI"
"001467","COLORES  STD COMETA ESC X 12 LARG METAL","STAEDTLER","001","038","UNI"
"001468","COLORES  STD COMETA ESC X 24 LARG METAL","STAEDTLER","001","038","UNI"
"001469","COLORES  STD COMETA ESC X 36 LARG METAL","STAEDTLER","001","038","UNI"
"001470","COLORES  STD OLDTIMER X 12 LARG METAL","STAEDTLER","001","038","UNI"
"001471","COLORES  STD X 24 LARGOS METAL","STAEDTLER","001","038","UNI"
"001472","COLORES  STD OLDTIMER X 36 LARG METAL","STAEDTLER","001","038","UNI"
"001473","COLORES  STD TROPICANA X 24 LARG METAL","STAEDTLER","001","038","UNI"
"001474","COLORES  STD TROPICANA X 36 LARG METAL","STAEDTLER","001","038","UNI"
"001475","COLORES  F.C REGENT X 12 ACUARELABLE 121","FABER C.","001","038","UNI"
"001476","COLORES  F.C REGENT X 24 ACUAR.  002453","FABER C.","001","038","UNI"
"001477","COLORES F.C GOLDF JUMBO x6 114206","FABER C.","001","324","UNI"
"001478","COLORES  F.C GOLDFABER JUMBO X 12  1  114212","FABER C.","001","324","CJA"
"001479","COLORES  F.C FLUORESCENTE JUMBO X 5  11.2905","FABER C.","001","038","UNI"
"001480","COLORES  PLK X 12 LARGOS REY LEON","PELIKAN","001","038","UNI"
"001481","COLORES F.C ACUAR X 12 115913 EST. META","FABER C.","001","038","UNI"
"001482","COLORES  F.C ACUAR X 24  EST. METAL","FABER C.","001","038","UNI"
"001483","COLORES  F.C ACUAR X 36 115937 EST. META","FABER C.","001","038","UNI"
"001484","COLORES  LAY COLORAMA X 12 LARG PLASTICO","LAYCONSA","001","038","UNI"
"001485","COLORES  CRY X 12 LARGOS","CRAYOLA","001","038","UNI"
"001486","COLORES  CRY X 12 CORTOS","CRAYOLA","001","038","UNI"
"001487","COLORES  F.C EXAG X 12 LARG","FABER C.","001","038","UNI"
"001488","COLORES  F.C EXAG X 24 LARG  120124","FABER C.","001","038","UNI"
"001489","COLORES  F.C EXAG X 36 LARG  120136","FABER C.","001","038","UNI"
"001490","COLORES F.C ACUAR X12 120212E/L  CARTON","FABER C.","001","038","UNI"
"001491","COLORES F.C ACUAR x24 120224E/L  CARTON","FABER C.","001","038","UNI"
"001492","COLORES  F.C ACUAR X 36 120236E/L  CARTON","FABER C.","001","038","UNI"
"001493","COLORES  F.C NATURALEZA X 12 MET 113412","FABER C.","001","038","UNI"
"001494","COLORES  F.C NATURALEZA X 24 MET 113424","FABER C.","001","038","UNI"
"001495","COLORES  F.C NATURALEZA X 36 MET 114426","FABER C.","001","038","UNI"
"001496","COLORES F.C GOLDF ACUA x12 114012 METAL","FABER C.","001","324","UNI"
"001497","COLORES  GOLDF FABER GRIP ACUA X 24 114224 ME","FABER C.","001","324","UNI"
"001498","COLORES  GOLDF FABER GRIP  ACUA X 36 114236","FABER C.","001","324","UNI"
"001499","COLORES  CHI X 12 LARG  XXXX","CHINO","001","038","UNI"
"001500","COLORES  CHI X 12 LARG","CHINO","001","038","UNI"
"001501","COLORES STB CORTOS x12  912-8","STABILO","001","038","UNI"
"001502","COLORES STB X12 LARGOS   1912-8","STABILO","001","038","UNI"
"001503","COLORES  F.C EXAGONAL X 12 CORT        1","FABER C.","001","038","UNI"
"001504","COLORES  F.C EXAG X 12 CORT AP 120012","FABER C.","001","038","UNI"
"001505","COLORES F.C EXAG x6 CORT   120006","FABER C.","001","038","UNI"
"001506","COLORES  F.C GOLDF JUMBO X 12","FABER C.","001","324","UNI"
"001507","COLORES LAY ECOLOGICOS x12 CORTOS","LAYCONSA","001","038","UNI"
"001508","COLORES  CHI X 12 CORT","CHINO","001","038","UNI"
"001509","COLORES  LAVABLES ESTUCHE X 8","S/M","001","038","UNI"
"001510","COLORES  CHI X 12 LARG","CHINO","001","038","UNI"
"001511","COMPAS  ESCOL. PLAST. C/LAP.","ARTESCO","001","040","UNI"
"001512","COMPAS  TECNICO MECANICO","ROTRING","001","040","UNI"
"001513","COMPAS  MODELO  530202","ROTRING","001","040","UNI"
"001514","COMPAS  C/ESTUCHE  17400","FABER C.","001","040","UNI"
"001515","COMPAS  EST. C/BIGOTE                  1","FABER C.","001","040","UNI"
"001516","COMPAS  AUTOMATICO PRECISION GUINDA","ROTRING","001","040","UNI"
"001517","COMPAS  MODELO  33","SUPER","001","040","UNI"
"001518","COMPAS  MODELO  55","SUPER","001","040","UNI"
"001519","COMPAS  MODELO 150-D","SUPER","001","040","UNI"
"001520","COMPAS  PRENSAMET","S/M","001","040","UNI"
"001521","COMPAS  ESCOL. METAL 50 WP","STAEDTLER","001","040","UNI"
"001522","COMPAS  METAL  54WPB","STAEDTLER","001","040","UNI"
"001523","COMPAS","STAEDTLER","001","040","UNI"
"001524","COMPAS","UTILSA","001","040","UNI"
"001525","COMPAS  ARGENTINO","S/M","001","040","UNI"
"001526","COMPAS  ECONO. METAL 101","ARTESCO","001","040","UNI"
"001527","COMPAS  ESCOL. METAL 102 COLORES","ARTESCO","001","040","UNI"
"001528","COMPAS  SEMI-PROFESIONAL 203 METAL","ARTESCO","001","040","UNI"
"001529","COMPAS  TECNICO 207 METAL","ARTESCO","001","040","UNI"
"001530","COMPAS  PROFESIONAL 503 METAL","ARTESCO","001","040","UNI"
"001531","COMPAS  PROFESIONAL 604 METAL","ARTESCO","001","040","UNI"
"001532","COMPAS  ESCOL. METAL 104","ARTESCO","001","040","UNI"
"001533","COMPAS  P/ESTILOGRAFO METAL","ROTRING","001","040","UNI"
"001534","COMPAS  MARS MASTERBOW       55101","STAEDTLER","001","040","UNI"
"001535","COMPAS  MARS MASTERBOW 55110","STAEDTLER","001","040","UNI"
"001536","COMPAS  MARS SUPERBOW","STAEDTLER","001","040","UNI"
"001537","COMPAS  AUTOMATICO                     5","STAEDTLER","001","040","UNI"
"001538","CORRECTOR  FRASCO BLANCO FLUID","PELIKAN","001","042","UNI"
"001539","CORRECTOR  RADEX PAPEL CJT X 20","KORES","001","042","UNI"
"001540","DILUYENTE  FRASCO BLANCO FLUID","PELIKAN","001","042","UNI"
"001541","CORRECTOR  SECO BLANCO COMPAC 4.2 MM","PELIKAN","001","042","UNI"
"001542","CORRECTOR  FRASCO","P.MATE","001","042","UNI"
"001543","CORRECTOR  FRASCO ECOLOGICO PZLM1","PENTEL","001","042","UNI"
"001544","CORRECTOR  FRASCO P/STENCIL","PELIKAN","001","042","UNI"
"001545","CORRECTOR  RADEX PAPEL","PELIKAN","001","042","UNI"
"001546","CORRECTOR  FRASCO","UHU","001","042","UNI"
"001547","CORRECTOR  FRASCO AQUA FLUID","PELIKAN","001","042","UNI"
"001548","CORRECTOR  LAPICERO GRANDE PZL63","PENTEL","001","042","UNI"
"001549","CORRECTOR  LAPICERO ULTRAFINO PZLC31","PENTEL","001","042","UNI"
"001550","CORRECTOR  LAPICERO 7ML","P.MATE","001","042","UNI"
"001551","CORRECTOR  LAPICERO EC-01","PILOT","001","042","UNI"
"001552","CORRECTOR  LAPICERO WHITE","ULTRA","001","042","UNI"
"001553","CORRECTOR  FRASCO WHITE","ULTRA","001","042","UNI"
"001554","CORRECTOR  LAPICERO WHITE PUNTA RODANTE","ULTRA","001","042","UNI"
"001555","CORRECTOR  FRASCO P/STENCIL","FABER C.","001","042","UNI"
"001556","CORRECTOR  FRASCO AQUA","KORES","001","042","UNI"
"001557","CORRECTOR  FRASCO WITE OUT","BIC","001","042","UNI"
"001558","CORRECTOR  LAPICERO ECOLOGICO","UHU","001","042","UNI"
"001559","CORRECTOR  LAPICERO EC-02","PILOT","001","042","UNI"
"001560","CORRECTOR  LAPICERO PTA. RODANTE  7700","EDDING","001","042","UNI"
"001561","CORRECTOR  LAPICERO RO4","ROSS","001","042","UNI"
"001562","CORRECTOR  LAPICERO CHICO E/FINO PZL73","PENTEL","001","042","UNI"
"001563","CORRECTOR  FRASCO AQUA   75420","FABER C.","001","042","UNI"
"001564","CORRECTOR  FRASCO FLUID","FABER C.","001","042","UNI"
"001565","CORRECTOR  LAPICERO EMBARAZADO","CKS","001","042","UNI"
"001566","CORRECTOR  LAPICERO DOBLE EMBARAZADO","CKS","001","042","UNI"
"001567","CORRECTOR  LAPICERO+RESALTADOR Ó LAPIZ","P.MATE","001","042","UNI"
"001568","CORRECTOR  LAPICERO 8ML","UNIBALL","001","042","UNI"
"001569","CORRECTOR  LAPICERO 8 ML","FABER C.","001","042","UNI"
"001570","CORRECTOR LAPICERO EC-03-10-BT","PILOT","001","042","UNI"
"001571","CORRECTOR  SECO DRY LINE","P.MATE","001","042","UNI"
"001572","CORRECTOR  RADEX PAPEL CJT X 20","KORES","001","042","UNI"
"001573","CORRECTOR  LAPICERO P/RODANTE 2.4 ML","BIC","001","042","UNI"
"001574","CORTAPAPEL ACRILICO  - LICIT","S/M","001","043","UNI"
"001575","CUCHILLA   "S"","OLFA","001","043","UNI"
"001576","CUCHILLA   180 - BLACK","OLFA","001","043","UNI"
"001577","CUCHILLA   CK-I","OLFA","001","043","UNI"
"001578","CUCHILLA "AK-1" P/ARTE","OLFA","001","043","UNI"
"001579","CUCHILLA   SK-1","OLFA","001","043","UNI"
"001580","CUCHILLA   MINI 100","OLFA","001","043","UNI"
"001581","CUCHILLA   A-3","OLFA","001","043","UNI"
"001582","CUCHILLA "SL-1"","OLFA","001","043","UNI"
"001583","CUCHILLA   REPUESTO ASB-10","OLFA","001","043","UNI"
"001584","CUCHILLA   CC-8","OLFA","001","043","UNI"
"001585","CUCHILLA   CC-A","OLFA","001","043","UNI"
"001586","CUCHILLA   CC-AK","OLFA","001","043","UNI"
"001587","CUCHILLA   CC-LL","OLFA","001","043","UNI"
"001588","CUCHILLA  GRANDE C/GUIA METALICA 18MM 200/046","VALORO","001","043","UNI"
"001589","CORTAPAPEL ACRILICO","KOALA","001","043","UNI"
"001590","CRAYONES  LADRILLOS DIDACTICOS X 8","S/M","001","310","UNI"
"001591","CRAYONES  PLK JUMBO POCAHONTAS DISPLAY","PELIKAN","001","045","UNI"
"001592","CRAYONES  KOLOR X  1","S/M","001","045","UNI"
"001593","CRAYONES  PLK DELGADO X  6","PELIKAN","001","045","UNI"
"001594","CRAYONES  PLK DELGADO X 12","PELIKAN","001","045","DOC"
"001595","CRAYONES  LAY PUPPY DELGADO X  6","LAYCONSA","001","045","UNI"
"001596","CRAYONES  LAY PUPPY DELGADO X 12","LAYCONSA","001","045","UNI"
"001597","CRAYONES  LAY PUPPY GIGANTE X  6","LAYCONSA","001","045","UNI"
"001598","CRAYONES  LAY PUPPY GIGANTE X 12","LAYCONSA","001","045","UNI"
"001599","CRAYONES  F.C DELGADO X 12  1560","FABER C.","001","045","UNI"
"001600","CRAYONES  F.C JUMBO X 12 LARG. 1550","FABER C.","001","045","UNI"
"001601","CRAYONES  F.C JUMBO X 15 CORT. 1540","FABER C.","001","045","UNI"
"001602","CRAYONES  PLK JUMBO X 12","PELIKAN","001","045","UNI"
"001603","CRAYONES  CARROUSEL ESTUCHE","NEON","001","045","UNI"
"001604","CRAYONES  ESTUCHE X 96","CASE","001","045","UNI"
"001605","CRAYONES  PORTAFOLIO","DRAWING","001","045","UNI"
"001606","CRAYONES  ESTUCHE","WASHABLE","001","045","UNI"
"001607","CRAYONES  TOP ESTUCHE","TABLE","001","045","UNI"
"001608","CRAYONES  JUMBO X 16","FIREWORKS","001","045","UNI"
"001609","CRAYONES  TWI DELGADO X 16","TWINS","001","045","UNI"
"001610","CRAYONES  TWI DELGADO X 24","TWINS","001","045","UNI"
"001611","CRAYONES  TWI DELGADO X 64","TWINS","001","045","UNI"
"001612","CRAYONES  BP X 3","STRIPES","001","045","UNI"
"001613","CRAYONES  DELGADO X  8","SCRIBBLES","001","045","UNI"
"001614","CRAYONES  F.C TOP CRAYON X  6  40632","FABER C.","001","310","UNI"
"001615","CRAYONES  F.C TOP CRAYON X 12  41232","FABER C.","001","310","UNI"
"001616","CRAYONES  F.C TOP CRAYON X 18  41832","FABER C.","001","310","UNI"
"001617","CRAYONES  CRY DELGADO X  8","CRAYOLA","001","045","UNI"
"001618","CRAYONES  CRY DELGADO X 16","CRAYOLA","001","045","UNI"
"001619","CRAYONES  CRY DELGADO X 24","CRAYOLA'S","001","045","UNI"
"001620","CRAYONES  CRY DELGADO X 64","CRAYOLA'S","001","045","UNI"
"001621","CRAYONES  TEK  X 12","TEKNO","001","045","UNI"
"001622","CRAYONES","HOT FLUD","001","045","UNI"
"001623","CRAYONES  PLK DISNEY - JUEGO","PELIKAN","001","045","UNI"
"001624","CRAYONES  PLK DELGADO X  6 PLAST.","PELIKAN","001","045","UNI"
"001625","CRAYONES  PLK DELGADO X 12 PLAST.","PELIKAN","001","045","UNI"
"001626","CRAYONES  PTL DELGADO X 12 PLAST. PGL1-12","PENTEL","001","045","UNI"
"001627","CRAYONES  PTL DELGADO X 16 PLAST. PGL1-16","PENTEL","001","045","UNI"
"001628","CRAYONES  PIN JUMBO X 12","PINTORETO","001","045","UNI"
"001629","CRAYONES  F.C GRIP JUMBO X 12 LARG. 243012","FABER C.","001","045","UNI"
"001630","CRAYONES  F.C GRIP DELGADO X 12  242012","FABER C.","001","045","UNI"
"001631","CRAYONES  F.C JUMBO X 15 CORT.    140115","FABER C.","001","045","UNI"
"001632","CRAYONES  STB DELGADO X 12 YIP WAX","STABILO","001","045","UNI"
"001633","CRAYONES  PTL DELGADO X 12 PLAST.     PL","PENTEL","001","045","UNI"
"001634","CRAYONES  PTL DELGADO X 16 PLAST.     PL","PENTEL","001","045","UNI"
"001635","CRAYONES  MESA DE DIBUJO","S/M","001","045","UNI"
"001636","CRAYONES  BORRABLES X 10","S/M","001","045","UNI"
"001637","CHINCHES  DORADO    CJT X 100","THUMB TACK","001","046","MLL"
"001638","CHINCHES  COLORES   CJT X 100","THUMB TACK","001","046","MLL"
"001639","CHINCHES  DORADO    CJT X 100","GURA","001","046","UNI"
"001640","CHINCHES  COLORES SURTIDOS","CELLO","001","046","MLL"
"001641","CHINCHES  BLANCO    CJT X 100","GURA","001","046","UNI"
"001642","CHINCHES  CELESTE   CJT X 100","GURA","001","046","UNI"
"001643","CHINCHES  ROJO      CJT X 100","GURA","001","046","UNI"
"001644","CHINCHES  NEGRO     CJT X 100","GURA","001","046","UNI"
"001645","CHINCHES  VERDE     CJT X 100","GURA","001","046","UNI"
"001646","CHINCHES  AMARILLO  CJT X 100","GURA","001","046","UNI"
"001647","CHINCHES  A PRESION CJT X 100","COLORES","001","046","UNI"
"001648","CHINCHES  NIQUELADO CJT X 100","GURA","001","046","CJA"
"001649","CHINCHES  DORADO(TACHUELAS)",".","001","046","CJT"
"001650","CHINCHES  AMARILLO  CJT X 100","GURA","001","046","CJT"
"001651","CHINCHES  BLANCO    CJT X 100","GURA","001","046","CJT"
"001652","CHINCHES  CELESTE   CJT X 100","GURA","001","046","CJT"
"001653","CHINCHES  NEGRO     CJT X 100","GURA","001","046","CJT"
"001654","CHINCHES  ROJO      CJT X 100","GURA","001","046","CJT"
"001655","CHINCHES  VERDE     CJT X 100","GURA","001","046","CJT"
"001656","CHINCHES  DORADO    CJT X 100","THUMB TACK","001","046","CJT"
"001657","CHINCHES  NIQUELADO CJT X 100","GURA","001","046","CJT"
"001658","CHINCHES DORADO CJA X 100","VIKINGO","001","046","CJT"
"001659","CHINCHES AMARILLO CJT X 100","WARRIOR","001","046","CJT"
"001660","CHINCHES BLANCO CJA x 100","WARRIOR","001","046","CJT"
"001661","CHINCHES  CELESTE CJT X 100","WARRIOR","001","046","CJT"
"001662","CHINCHES NEGRO CJA x 100","WARRIOR","001","046","CJT"
"001663","CHINCHES ROJO CJA x 100","WARRIOR","001","046","CJT"
"001664","CHINCHES VERDE CJA x 100","WARRIOR","001","046","CJT"
"001665","CHINCHE  AZTEC     COLORES X 100","AZTEC","001","046","UNI"
"001666","CUENTAS GRANDE  BLS X 20","GLOBAL","001","047","BOL"
"001667","CUENTAS MEDIANA BLS X 40","GLOBAL","001","047","BOL"
"001668","CUENTAS CHICAS  BLS X 80","GLOBAL","001","047","BOL"
"001669","DISPENSADOR 2 (U.S $)","AMERICAN PLASTIC","001","054","UNI"
"001670","DISPENSADOR P/36-72 YD","LGM","001","054","UNI"
"001671","DISPENSADOR P/36 YD","LGM","001","054","UNI"
"001672","DISPENSADOR P/36 YD","NK","001","054","UNI"
"001673","DISPENSADOR P/72 YD","NK","001","054","UNI"
"001674","DISPENSADOR ECONOMICO H-180","ECONOMIC","001","054","UNI"
"001675","DISPENSADOR H-320","ECONOMIC","001","054","UNI"
"001676","DISPENSADOR H-127","3M","001","054","UNI"
"001677","OFER-02 POST IT R330+2BANDER 680+DISP PR100","3M","001","054","KIT"
"001678","DISPENSADOR BURGUND C-38","3M","001","054","UNI"
"001679","DISPENSADOR B-20  P/72YD","NOVA","001","054","UNI"
"001680","DISPENSADOR CHICO ECLIPSE B-21 P/36YD","PEGAFAN","001","054","UNI"
"001681","DISPENSADOR BLACK  C-38","3M","001","054","UNI"
"001682","DISPENSADOR DE LUJO C-41","3M","001","054","UNI"
"001683","DISPENSADOR P/36 YD B1","PEGAFAN","001","054","UNI"
"001684","DISPENSADOR C-3  72 YDS","3M","001","054","UNI"
"001685","DISPENSADOR METALICO C-330","3M","001","054","UNI"
"001686","DISPENSADOR GRANDE P/36-72 YD","ARTESCO","001","054","UNI"
"001687","DISPENSADOR EMBALAJE X 2"","TESA","001","054","UNI"
"001688","DISPENSADOR TRADICIONAL P/36-72 YD","TESA","001","054","UNI"
"001689","DISPENSADOR MANOS LIBRES","TESA","001","054","UNI"
"001690","DISPENSADOR DESY P/36 YD","PEGAFAN","001","054","UNI"
"001691","DISPENSADOR CISNE P/36 YD","PEGAFAN","001","054","UNI"
"001692","DISPENSADOR DESIGNER PRO-2033/C4233 C/POST-IT","3M","001","054","UNI"
"001693","DISPENSADOR ALEMAN P/36 YD","TESA","001","054","UNI"
"001694","DISPENSADOR ALEMAN P/72 YD","TESA","001","054","UNI"
"001695","DISPENSADOR EMBALAJE DE 2"  EX-233","PEGAFAN","001","054","UNI"
"001696","DISPENSADOR DE COLORES 273","S/M","001","054","UNI"
"001697","ENGRAPADOR  330 C/SACAGRAPA","LION","001","060","UNI"
"001698","ENGRAPADOR E-01","ETONA","001","060","UNI"
